alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B
0.711,1.1079025543722618,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.712,1.1109961918662987,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.713,1.1141005898602356,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.714,1.1172158234712282,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.715,1.1203419686057572,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.716,1.123479101970727,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.717,1.1266273010847585,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.718,1.1297866442896825,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.719,1.1329572107622372,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.72,1.136139080525975,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.721,1.1393323344633801,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.722,1.1425370543282067,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.723,1.1457533227580365,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.724,1.1489812232870662,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.725,1.1522208403591239,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.726,1.1554722593409261,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.727,1.158735566535573,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.728,1.162010849196296,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.729,1.165298195540454,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.73,1.1685976947637928,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.731,1.1719094370549639,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.732,1.1752335136103182,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.733,1.1785700166489748,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.734,1.1819190394281707,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.735,1.1852806762589025,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.736,1.1886550225218617,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.737,1.192042174683673,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.738,1.195442230313442,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.739,1.1988552880996197,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.74,1.2022814478671902,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.741,1.2057208105951884,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.742,1.2091734784345596,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.743,1.2126395547263624,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
