alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B,drop
0.432,0.5195990556080415,64.79957726347868,5.786951548216627e-06,8.856112385090188e-06,3.069160836873561e-06,5.862256186496476,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.433,0.5212177587140061,64.93337072688101,5.687880899042193e-06,8.703410165954526e-06,3.0155292669123335e-06,5.878116900916877,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.434,0.5228393191967502,65.0674923624616,5.589795754859051e-06,8.552253179854013e-06,2.962457424994962e-06,5.894113709486538,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.435,0.5244637471619475,65.2019434582918,5.492694372805614e-06,8.402638219251033e-06,2.909943846445419e-06,5.910248695132033,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.436,0.5260910527689764,65.3367253096442,5.396574975788029e-06,8.254562025127436e-06,2.8579870493394064e-06,5.926523987086744,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.437,0.5277212462313037,65.47183921849162,5.301435752522819e-06,8.108021287087091e-06,2.806585534564272e-06,5.942941762168156,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.438,0.5293543378168665,65.60728649499545,5.207274856122064e-06,7.963012641213712e-06,2.755737785091648e-06,5.9595042463744825,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.439,0.5309903378484637,65.74306845564081,5.114090405122877e-06,7.819532671694604e-06,2.705442266571727e-06,5.976213716076202,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.44,0.532629256704144,65.87918642462647,5.021880482138367e-06,7.677577908780844e-06,2.6556974266424766e-06,5.993072499703876,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.441,0.5342711048176039,66.015641733505,4.930643133782462e-06,7.537144828710419e-06,2.6065016949279567e-06,6.010082979253537,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.442,0.5359158926785834,66.15243572124598,4.840376370281223e-06,7.3982298531488715e-06,2.557853482867648e-06,6.027247591907651,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.443,0.5375636308332713,66.28956973429703,4.751078165082152e-06,7.2608293486273975e-06,2.509751183545246e-06,6.0445688317166475,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.444,0.5392143298847076,66.42704512664216,4.662746454462103e-06,7.124939625979392e-06,2.4621931715172896e-06,6.0620492513433994,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.445,0.5408680004931958,66.56486325987956,4.575379137118711e-06,6.990556939752136e-06,2.4151778026334247e-06,6.079691463876942,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.446,0.5425246533767135,66.70302550335931,4.48897407372079e-06,6.857677487555963e-06,2.368703413835173e-06,6.097498144724266,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.447,0.5441842993113319,66.8415332334485,4.403529087011253e-06,6.726297410263691e-06,2.3227683232524374e-06,6.1154720334487065,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.448,0.545846949131633,66.98038783543609,4.319041960216939e-06,6.596412789606832e-06,2.277370829389893e-06,6.133615936064532,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.449,0.5475126137311377,67.11959070160263,4.235510437911594e-06,6.468019649545056e-06,2.232509211633462e-06,6.151932726858828,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.45,0.5491813040627306,67.25914323231444,4.1529322249356255e-06,6.341113954647755e-06,2.188181729712129e-06,6.170425350731727,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.451,0.550853031139095,67.39904683586605,4.071304986114391e-06,6.2156916097042715e-06,2.14438662358988e-06,6.189096825443734,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.452,0.5525278060331467,67.53930292854143,3.990626345832224e-06,6.091748459112826e-06,2.101122113280602e-06,6.2079502439856515,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.453,0.5542056398784763,67.67991293466983,3.910893887605322e-06,5.9692802862683405e-06,2.058386398663018e-06,6.2269887770434025,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
