alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B
0.164,0.21633655301622642,54.411076865031404,1.6873820198053863e-05,2.6050173401864244e-05,9.176353203810382e-06,3.964924736820226,0.665,0.828,0.7,8.0,2.0
0.165,0.21778207020686188,54.512233043141684,1.6714705201887218e-05,2.5801923890074643e-05,9.087218688187425e-06,3.971330038784136,0.665,0.828,0.7,8.0,2.0
0.166,0.21922931959346662,54.613570640693226,1.6556414722123466e-05,2.555499571985484e-05,8.998580997731375e-06,3.977766641507963,0.665,0.828,0.7,8.0,2.0
0.167,0.22067830533248117,54.71509016562283,1.6398948602478334e-05,2.5309388288582796e-05,8.910439686104462e-06,3.9842348156017033,0.665,0.828,0.7,8.0,2.0
0.168,0.2221290315953243,54.81679212785029,1.624230667745197e-05,2.5065100979297997e-05,8.822794301846028e-06,3.990734835067757,0.665,0.828,0.7,8.0,2.0
0.169,0.22358150256846487,54.91867703928847,1.608648877225121e-05,2.4822133160588293e-05,8.735644388337083e-06,3.997266977356737,0.665,0.828,0.7,8.0,2.0
0.17,0.22503572245349457,55.020745413853255,1.593149470271151e-05,2.458048418647612e-05,8.648989483764607e-06,4.003831523424443,0.665,0.828,0.7,8.0,2.0
0.171,0.22649169546720063,55.122997767474445,1.577732427521689e-05,2.4340153396301826e-05,8.562829121084937e-06,4.010428757790048,0.665,0.828,0.7,8.0,2.0
0.17200000000000001,0.2279494258416394,55.22543461810439,1.5623977286622988e-05,2.4101140114611975e-05,8.477162827988987e-06,4.017058968595272,0.665,0.828,0.7,8.0,2.0
0.17300000000000001,0.2294089178242099,55.3280564857298,1.5471453524174397e-05,2.3863443651038736e-05,8.391990126864339e-06,4.023722447665068,0.665,0.828,0.7,8.0,2.0
0.17400000000000002,0.23087017567772833,55.430863892266636,1.5319752765606427e-05,2.362706330046683e-05,8.307310534860403e-06,4.030419490560122,0.665,0.828,0.7,8.0,2.0
0.17500000000000002,0.2323332036805026,55.53385736226776,1.516887477796333e-05,2.3391998341199945e-05,8.223123563236615e-06,4.037150396696134,0.665,0.828,0.7,8.0,2.0
0.176,0.23379800612640733,55.63703742120603,1.5018819320239105e-05,2.315824803908566e-05,8.139428718846556e-06,4.043915469268927,0.665,0.828,0.7,8.0,2.0
0.177,0.2352645873249605,55.74040459768088,1.486958613983538e-05,2.2925811642002768e-05,8.056225502167389e-06,4.050715015497325,0.665,0.828,0.7,8.0,2.0
0.178,0.23673295160139743,55.843959421975036,1.4721174974768461e-05,2.26946883833103e-05,7.97351340854184e-06,4.0575493465730075,0.665,0.828,0.7,8.0,2.0
0.179,0.2382031032967499,55.947702426478926,1.4573585552932091e-05,2.2464877480707186e-05,7.891291927775095e-06,4.064418777762435,0.665,0.828,0.7,8.0,2.0
0.18,0.2396750467679205,56.05163414570122,1.442681759201388e-05,2.2236378136110886e-05,7.809560544097005e-06,4.071323628476821,0.665,0.828,0.7,8.0,2.0
0.181,0.24114878638776294,56.155755116273454,1.4280870799419703e-05,2.2009189535548615e-05,7.728318736128912e-06,4.0782642223431465,0.665,0.828,0.7,8.0,2.0
0.182,0.24262432654515692,56.26006587695852,1.4135744872191433e-05,2.1783310849038256e-05,7.647565976846823e-06,4.085240887276981,0.665,0.828,0.7,8.0,2.0
0.183,0.24410167164508964,56.36456696867632,1.3991439496898646e-05,2.155874123042883e-05,7.567301733530186e-06,4.092253955558292,0.665,0.828,0.7,8.0,2.0
0.184,0.24558082610873186,56.46925893454588,1.3847954349506703e-05,2.13354798172043e-05,7.487525467697598e-06,4.099303763910229,0.665,0.828,0.7,8.0,2.0
0.185,0.24706179437351983,56.574142319440085,1.3705289095953289e-05,2.111352573139023e-05,7.4082366354369425e-06,4.106390653539195,0.665,0.828,0.7,8.0,2.0
0.186,0.24854458089323272,56.67921767113539,1.3563443390397457e-05,2.0892878076837666e-05,7.329434686440209e-06,4.113514970308564,0.665,0.828,0.7,8.0,2.0
0.187,0.2500291901380755,56.78448553906237,1.3422416876971999e-05,2.0673535941960282e-05,7.251119064988284e-06,4.120677064715687,0.665,0.828,0.7,8.0,2.0
0.188,0.2515156265947573,56.889946474986566,1.3282209188714425e-05,2.045549839807989e-05,7.173289209365465e-06,4.127877292030317,0.665,0.828,0.7,8.0,2.0
0.189,0.25300389476657514,56.99560103287945,1.314281994768105e-05,2.023876449961373e-05,7.095944551932679e-06,4.13511601236787,0.665,0.828,0.7,8.0,2.0
0.19,0.2544939991734934,57.10144976893135,1.3004248764853278e-05,2.0023333283938314e-05,7.019084519085036e-06,4.142393590776297,0.665,0.828,0.7,8.0,2.0
0.191,0.2559859443522288,57.20749324156067,1.2866495240048132e-05,1.9809203771260092e-05,6.94270853121196e-06,4.149710397324575,0.665,0.828,0.7,8.0,2.0
0.192,0.25747973485633047,57.31373201142795,1.2729558961821674e-05,1.959637496447503e-05,6.866816002653357e-06,4.157066807193552,0.665,0.828,0.7,8.0,2.0
0.193,0.2589753752562661,57.42016664144546,1.2593439507377767e-05,1.9384845849036713e-05,6.791406341658946e-06,4.164463200768472,0.665,0.828,0.7,8.0,2.0
0.194,0.26047287013950327,57.52679769679057,1.2458136442471096e-05,1.917461539281561e-05,6.716478950344515e-06,4.171899963733837,0.665,0.828,0.7,8.0,2.0
0.195,0.26197222411059634,57.633625744915676,1.2323649321314128e-05,1.8965682545964503e-05,6.642033224650375e-06,4.179377487170192,0.665,0.828,0.7,8.0,2.0
0.196,0.26347344179126886,57.74065135556235,1.2189977686477875e-05,1.8758046240774524e-05,6.5680685542966495e-06,4.186896167653347,0.665,0.828,0.7,8.0,2.0
0.197,0.2649765278205018,57.84787510077123,1.2057121068797472e-05,1.8551705391538613e-05,6.49458432274114e-06,4.194456407355608,0.665,0.828,0.7,8.0,2.0
0.198,0.26648148685461653,57.95529755489465,1.1925078987273582e-05,1.8346658894408784e-05,6.421579907135202e-06,4.202058614149439,0.665,0.828,0.7,8.0,2.0
0.199,0.26798832356736463,58.06291929460999,1.1793850948972108e-05,1.814290562725075e-05,6.349054678278642e-06,4.209703201713632,0.665,0.828,0.7,8.0,2.0
0.2,0.26949704265001173,58.17074089893,1.1663436448927226e-05,1.7940444449503863e-05,6.277008000576638e-06,4.217390589641618,0.665,0.828,0.7,8.0,2.0
0.201,0.27100764881142814,58.2787629492159,1.153383497003991e-05,1.773927420203417e-05,6.2054392319942604e-06,4.225121203552557,0.665,0.828,0.7,8.0,2.0
0.202,0.2725201467781742,58.38698602919076,1.1405045982975836e-05,1.7539393706986635e-05,6.134347724010799e-06,4.232895475204945,0.665,0.828,0.7,8.0,2.0
0.203,0.2740345412945919,58.49541072495037,1.1277068946065204e-05,1.734080176764041e-05,6.063732821575208e-06,4.240713842612773,0.665,0.828,0.7,8.0,2.0
0.20400000000000001,0.2755508371228913,58.604037624977394,1.1149903305198215e-05,1.7143497168257516e-05,5.993593863059301e-06,4.248576750164575,0.665,0.828,0.7,8.0,2.0
0.20500000000000002,0.27706903904324304,58.71286732015234,1.1023548493723479e-05,1.6947478673936177e-05,5.923930180212698e-06,4.256484648745062,0.665,0.828,0.7,8.0,2.0
0.20600000000000002,0.2785891518538663,58.82190040333097,1.0898003932874406e-05,1.675274503128355e-05,5.854741098409142e-06,4.2644379958213765,0.665,0.828,0.7,8.0,2.0
0.20700000000000002,0.2801111803711222,58.93113747110445,1.0773269029528613e-05,1.6559294964950223e-05,5.78602593542161e-06,4.272437255724615,0.665,0.828,0.7,8.0,2.0
0.20800000000000002,0.28163512942960284,59.04057912106234,1.0649343179466369e-05,1.6367127182697714e-05,5.717784003231345e-06,4.280482899538351,0.665,0.828,0.7,8.0,2.0
0.209,0.28316100388222604,59.1502259538587,1.0526225764748964e-05,1.6176240371341896e-05,5.6500146065929315e-06,4.288575405413125,0.665,0.828,0.7,8.0,2.0
0.21,0.2846888086003259,59.26007857257905,1.0403916154403885e-05,1.5986633197827832e-05,5.582717043423947e-06,4.296715258646641,0.665,0.828,0.7,8.0,2.0
0.211,0.28621854847374734,59.37013758275426,1.028241370431369e-05,1.5798304309068992e-05,5.515890604755302e-06,4.304902951824091,0.665,0.828,0.7,8.0,2.0
0.212,0.2877502284109395,59.48040359240417,1.0161717757069576e-05,1.561125233173195e-05,5.449534574662373e-06,4.313138984964583,0.665,0.828,0.7,8.0,2.0
0.213,0.2892838533390505,59.59087721204828,1.0041827641863929e-05,1.5425475872081587e-05,5.383648230217658e-06,4.321423865668147,0.665,0.828,0.7,8.0,2.0
0.214,0.2908194282040223,59.70155905472127,9.922742674376354e-06,1.5240973515816329e-05,5.318230841439975e-06,4.329758109266795,0.665,0.828,0.7,8.0,2.0
0.215,0.2923569579706867,59.81244973598547,9.804462156662604e-06,1.5057743827908062e-05,5.253281671245458e-06,4.338142238978969,0.665,0.828,0.7,8.0,2.0
0.216,0.2938964476228613,59.923549873944125,9.686985377041468e-06,1.4875785352438988e-05,5.18879997539752e-06,4.346576786067948,0.665,0.828,0.7,8.0,2.0
0.217,0.2954379021634468,60.034860089255,9.570311609980844e-06,1.4695096612437303e-05,5.124785002456459e-06,4.355062290004161,0.665,0.828,0.7,8.0,2.0
0.218,0.2969813266145241,60.146381005145535,9.454440115980867e-06,1.4515676109708522e-05,5.061235993727655e-06,4.363599298631734,0.665,0.828,0.7,8.0,2.0
0.219,0.29852672601745295,60.25811324742358,9.339370141461387e-06,1.4337522324673627e-05,4.99815218321224e-06,4.37218836833877,0.665,0.828,0.7,8.0,2.0
0.22,0.30007410543297053,60.3700574444943,9.225100918641566e-06,1.4160633716195134e-05,4.935532797553568e-06,4.380830064232539,0.665,0.828,0.7,8.0,2.0
0.221,0.30162346994129074,60.48221422737147,9.111631665425042e-06,1.3985008721411999e-05,4.873377055986957e-06,4.389524960318485,0.665,0.828,0.7,8.0,2.0
0.222,0.30317482464220463,60.59458422969382,8.99896158527834e-06,1.3810645755564088e-05,4.811684170285748e-06,4.398273639684393,0.665,0.828,0.7,8.0,2.0
0.223,0.30472817465518065,60.70716808773739,8.88708986711313e-06,1.3637543211822829e-05,4.750453344709698e-06,4.407076694688769,0.665,0.828,0.7,8.0,2.0
0.224,0.3062835251194665,60.81996644043025,8.776015685164734e-06,1.3465699461116132e-05,4.689683775951398e-06,4.415934727154353,0.665,0.828,0.7,8.0,2.0
0.225,0.3078408811941909,60.932979929367434,8.665738198869736e-06,1.329511285195216e-05,4.6293746530824235e-06,4.4248483485665995,0.665,0.828,0.7,8.0,2.0
0.226,0.3094002480584661,61.046209198824336,8.556256552744207e-06,1.3125781710244084e-05,4.569525157499877e-06,4.433818180277189,0.665,0.828,0.7,8.0,2.0
0.227,0.31096163091149165,61.159654895771396,8.447569876259647e-06,1.2957704339131498e-05,4.510134462871851e-06,4.442844853712971,0.665,0.828,0.7,8.0,2.0
0.228,0.31252503497265804,61.273317669889195,8.339677283717644e-06,1.2790879018800009e-05,4.4512017350823645e-06,4.451929010590391,0.665,0.828,0.7,8.0,2.0
0.229,0.31409046548165165,61.387198173582604,8.232577874124534e-06,1.2625304006300951e-05,4.392726132176417e-06,4.461071303135494,0.665,0.828,0.7,8.0,2.0
0.23,0.3156579276985598,61.50129706199585,8.126270731064279e-06,1.2460977535368501e-05,4.334706804304222e-06,4.470272394309814,0.665,0.828,0.7,8.0,2.0
0.231,0.31722742690397715,61.61561499303136,8.020754922566587e-06,1.2297897816229549e-05,4.277142893662961e-06,4.479532958042677,0.665,0.828,0.7,8.0,2.0
0.232,0.31879896839911215,61.730152627346776,7.916029500995312e-06,1.2136063035445165e-05,4.220033534449853e-06,4.488853679467561,0.665,0.828,0.7,8.0,2.0
0.233,0.3203725575058948,61.844910628399354,7.812093502890037e-06,1.1975471355679729e-05,4.163377852789692e-06,4.498235255169389,0.665,0.828,0.7,8.0,2.0
0.234,0.32194819956708426,61.95988966243968,7.708945948855655e-06,1.1816120915544462e-05,4.107174966688807e-06,4.50767839343363,0.665,0.828,0.7,8.0,2.0
0.23500000000000001,0.32352589994637826,62.07509039853274,7.606585843424497e-06,1.1658009829398723e-05,4.051423985974226e-06,4.5171838145047705,0.665,0.828,0.7,8.0,2.0
0.23600000000000002,0.32510566402852237,62.19051350857341,7.505012174922973e-06,1.150113618715833e-05,3.9961240122353574e-06,4.526752250851308,0.665,0.828,0.7,8.0,2.0
0.23700000000000002,0.3266874972194203,62.30615966730216,7.404223915336862e-06,1.1345498054102039e-05,3.941274138765176e-06,4.536384447438042,0.665,0.828,0.7,8.0,2.0
0.23800000000000002,0.3282714049462449,62.4220295523195,7.304220020176786e-06,1.1191093470678436e-05,3.88687345050165e-06,4.546081162005732,0.665,0.828,0.7,8.0,2.0
0.23900000000000002,0.32985739265754976,62.53812384410451,7.204999428339007e-06,1.1037920452305746e-05,3.832921023966739e-06,4.55584316535892,0.665,0.828,0.7,8.0,2.0
0.24,0.331445465823382,62.654443226025926,7.106561061971809e-06,1.0885976989180458e-05,3.7794159272086484e-06,4.565671241661014,0.665,0.828,0.7,8.0,2.0
0.241,0.3330356299353951,62.77098838436328,7.008903826331859e-06,1.0735261046070602e-05,3.7263572197387427e-06,4.575566188738669,0.665,0.828,0.7,8.0,2.0
0.242,0.33462789050696307,62.887760008318494,6.912026609648033e-06,1.0585770562120772e-05,3.6737439524727387e-06,4.585528818393716,0.665,0.828,0.7,8.0,2.0
0.243,0.33622225307329506,63.004758790034764,6.815928282977619e-06,1.0437503450645456e-05,3.6215751676678368e-06,4.595559956724764,0.665,0.828,0.7,8.0,2.0
0.244,0.3378187231915508,63.12198542481013,6.720607699896174e-06,1.0290457598665992e-05,3.569849898769818e-06,4.605660444477502,0.665,0.828,0.7,8.0,2.0
0.245,0.33941730644095697,63.23944061000806,6.626063697292961e-06,1.0144630868153363e-05,3.5185671708604023e-06,4.615831137272698,0.665,0.828,0.7,8.0,2.0
0.246,0.3410180084229239,63.35712504758178,6.53229509309806e-06,1.0000021092537203e-05,3.4677259994391424e-06,4.626072906209803,0.665,0.828,0.7,8.0,2.0
0.247,0.3426208347611637,63.4750394411761,6.439300688607905e-06,9.856626080309663e-06,3.417325391701758e-06,4.636386637931506,0.665,0.828,0.7,8.0,2.0
0.248,0.3442257911018083,63.59318449790356,6.347079266846238e-06,9.714443612512701e-06,3.367364345666463e-06,4.6467732351721995,0.665,0.828,0.7,8.0,2.0
0.249,0.3458328831135294,63.71156092790419,6.255629592803559e-06,9.573471443123777e-06,3.317841850320218e-06,4.657233617092844,0.665,0.828,0.7,8.0,2.0
0.25,0.3474421164876581,63.8301694443682,6.164950413282287e-06,9.433707298833393e-06,3.268756885551106e-06,4.667768719673835,0.665,0.828,0.7,8.0,2.0
0.251,0.3490534969383063,63.949010763556714,6.075040456742549e-06,9.295148878823777e-06,3.220108422081228e-06,4.67837949611931,0.665,0.828,0.7,8.0,2.0
0.252,0.3506670302024877,64.06808560481093,5.9858984331559196e-06,9.157793854560014e-06,3.1718954214040943e-06,4.68906691727228,0.665,0.828,0.7,8.0,2.0
0.253,0.3522827220402413,64.18739469060795,5.8975230338218e-06,9.02163986952375e-06,3.124116835701951e-06,4.699831972047024,0.665,0.828,0.7,8.0,2.0
0.254,0.3539005782347539,64.30693874651197,5.809912931264124e-06,8.886684539070897e-06,3.0767716078067734e-06,4.710675667863516,0.665,0.828,0.7,8.0,2.0
0.255,0.35552060459248497,64.42671850127786,5.723066779008758e-06,8.752925450105672e-06,3.0298586710969142e-06,4.721599031111068,0.665,0.828,0.7,8.0,2.0
0.256,0.3571428069432913,64.54673468687213,5.6369832114253755e-06,8.620360160854186e-06,2.9833769494288107e-06,4.73260310761737,0.665,0.828,0.7,8.0,2.0
0.257,0.35876719114055305,64.66698803791499,5.551660843996173e-06,8.488986201295557e-06,2.937325357299384e-06,4.743688963069701,0.665,0.828,0.7,8.0,2.0
0.258,0.3603937630613003,64.78747929317296,5.467098272056762e-06,8.35880107124021e-06,2.891702799183449e-06,4.754857683670188,0.665,0.828,0.7,8.0,2.0
0.259,0.3620225286063408,64.90820919393282,5.383294071861344e-06,8.229802241988034e-06,2.8465081701266894e-06,4.766110376473441,0.665,0.828,0.7,8.0,2.0
0.26,0.36365349370038846,65.02917848489474,5.300246799766423e-06,8.101987155089043e-06,2.80174035532262e-06,4.777448170009053,0.665,0.828,0.7,8.0,2.0
0.261,0.3652866642921924,65.15038791400927,5.217954992202097e-06,7.975353222317215e-06,2.7573982301151183e-06,4.78887221480794,0.665,0.828,0.7,8.0,2.0
0.262,0.36692204635466735,65.27183823249518,5.1364171655067095e-06,7.849897825434047e-06,2.7134806599273374e-06,4.800383683965268,0.665,0.828,0.7,8.0,2.0
0.263,0.36855964588502477,65.39353019485708,5.055631815760548e-06,7.725618315950877e-06,2.6699865001903296e-06,4.8119837737210505,0.665,0.828,0.7,8.0,2.0
0.264,0.3701994689049044,65.51546455890387,4.975597418617407e-06,7.6025120148880965e-06,2.626914596270689e-06,4.823673704059483,0.665,0.828,0.7,8.0,2.0
0.265,0.37184152146050775,65.63764208576993,4.896312429133118e-06,7.480576212529902e-06,2.5842637833967837e-06,4.83545471932771,0.665,0.828,0.7,8.0,2.0
0.266,0.3734858096227313,65.76006353993114,4.817775281596123e-06,7.3598081681823825e-06,2.54203288658626e-06,4.847328088874066,0.665,0.828,0.7,8.0,2.0
0.267,0.37513233948730146,65.88272968922413,4.739984389354633e-06,7.240205109926569e-06,2.500220720571936e-06,4.85929510770731,0.665,0.828,0.7,8.0,2.0
0.268,0.37678111717491003,66.00564130486791,4.662938144640669e-06,7.121764234366876e-06,2.4588260897262072e-06,4.87135709717775,0.665,0.828,0.7,8.0,2.0
0.269,0.37843214883135096,66.1287991614807,4.586634918396009e-06,7.004482706382709e-06,2.4178477879867e-06,4.883515405680148,0.665,0.828,0.7,8.0,2.0
0.27,0.3800854406276573,66.2522040370993,4.511073060094986e-06,6.8883576588754e-06,2.377284598780414e-06,4.895771409380226,0.665,0.828,0.7,8.0,2.0
0.271,0.3817409987602403,66.3758567132,4.436250897564914e-06,6.7733861925117385e-06,2.337135294946825e-06,4.908126512965459,0.665,0.828,0.7,8.0,2.0
0.272,0.38339882945102793,66.49975797471764,4.362166736806222e-06,6.6595653754672446e-06,2.2973986386610226e-06,4.920582150420872,0.665,0.828,0.7,8.0,2.0
0.273,0.38505893894760596,66.62390861006556,4.28881886181067e-06,6.5468922431667095e-06,2.2580733813560396e-06,4.933139785831044,0.665,0.828,0.7,8.0,2.0
0.274,0.38672133352335875,66.74830941115424,4.216205534378749e-06,6.435363798023726e-06,2.2191582636449772e-06,4.945800914209187,0.665,0.828,0.7,8.0,2.0
0.275,0.38838601947761153,66.87296117341262,4.144324993934123e-06,6.3249770091758435e-06,2.1806520152417206e-06,4.958567062354813,0.665,0.828,0.7,8.0,2.0
0.276,0.39005300313577385,66.99786469580938,4.073175457336491e-06,6.215728812217547e-06,2.142553354881056e-06,4.971439789740929,0.665,0.828,0.7,8.0,2.0
0.277,0.3917222908494836,67.1230207808705,4.002755118695215e-06,6.1076161089346316e-06,2.1048609902394165e-06,4.984420689431426,0.665,0.828,0.7,8.0,2.0
0.278,0.39339388899675226,67.24843023470113,3.933062149178868e-06,6.000635767032514e-06,2.0675736178536455e-06,4.99751138903092,0.665,0.828,0.7,8.0,2.0
0.279,0.3950678039821111,67.37409386700676,3.864094696823593e-06,5.894784619862977e-06,2.0306899230393835e-06,5.010713551667817,0.665,0.828,0.7,8.0,2.0
0.28,0.3967440422367586,67.50001249093899,3.79585088643826e-06,5.790059466299658e-06,1.9942085798613984e-06,5.024028876990835,0.665,0.828,0.7,8.0,2.0
0.281,0.39842261021870823,67.62618692377211,3.7283288190410663e-06,5.686457069894681e-06,1.9581282508536145e-06,5.037459102301972,0.665,0.828,0.7,8.0,2.0
0.28200000000000003,0.40010351441293834,67.75261798599729,3.6615265721864593e-06,5.583974159401949e-06,1.9224475872154894e-06,5.051006003536363,0.665,0.828,0.7,8.0,2.0
0.28300000000000003,0.40178676133154195,67.87930650192864,3.5954421994361574e-06,5.48260742798704e-06,1.8871652285508823e-06,5.064671396463488,0.665,0.828,0.7,8.0,2.0
0.28400000000000003,0.4034723575138786,68.00625329958413,3.5300737302391315e-06,5.382353533065018e-06,1.8522798028258862e-06,5.078457137842151,0.665,0.828,0.7,8.0,2.0
0.28500000000000003,0.40516030952672644,68.13345921071003,3.4654191697287857e-06,5.283209096011372e-06,1.8177899262825861e-06,5.0923651266353955,0.665,0.828,0.7,8.0,2.0
0.28600000000000003,0.4068506239644357,68.26092507080037,3.4014764985208783e-06,5.185170701874379e-06,1.7836942033535005e-06,5.106397305269588,0.665,0.828,0.7,8.0,2.0
0.28700000000000003,0.4085433074490835,68.3886517191186,3.338243672508897e-06,5.088234899083765e-06,1.749991226574868e-06,5.120555660940158,0.665,0.828,0.7,8.0,2.0
0.28800000000000003,0.4102383666306296,68.51663999872252,3.2757186226558134e-06,4.9923981991540725e-06,1.7166795764982591e-06,5.1348422269665965,0.665,0.828,0.7,8.0,2.0
0.289,0.4119358081870726,68.64489075648285,3.2138992547876258e-06,4.897657076391006e-06,1.6837578216033802e-06,5.149259084197312,0.665,0.828,0.7,8.0,2.0
0.29,0.41363563882460874,68.77340484310757,3.1527834493819955e-06,4.804007967590522e-06,1.6512245182085261e-06,5.163808362468448,0.665,0.828,0.7,8.0,2.0
0.291,0.41533786527778915,68.90218311316364,3.0923690613566997e-06,4.711447271737864e-06,1.6190782103811646e-06,5.178492242117746,0.665,0.828,0.7,8.0,2.0
0.292,0.4170424943096828,69.03122642510067,3.032653919855144e-06,4.619971349702371e-06,1.5873174298472265e-06,5.193312955556847,0.665,0.828,0.7,8.0,2.0
0.293,0.4187495327120341,69.16053564127205,2.9736358280315695e-06,4.5295765239320305e-06,1.555940695900461e-06,5.208272788903778,0.665,0.828,0.7,8.0,2.0
0.294,0.4204589873054288,69.29011162795909,2.915312562832754e-06,4.440259078142972e-06,1.524946515310218e-06,5.223374083679513,0.665,0.828,0.7,8.0,2.0
0.295,0.4221708649394545,69.4199552553946,2.857681874778435e-06,4.3520152570072216e-06,1.4943333822287866e-06,5.238619238570738,0.665,0.828,0.7,8.0,2.0
0.296,0.423885172492868,69.55006739778437,2.8007414877406553e-06,4.264841265839069e-06,1.4640997780984133e-06,5.254010711262103,0.665,0.828,0.7,8.0,2.0
0.297,0.42560191687375853,69.6804489333331,2.7444890987193726e-06,4.178733270276003e-06,1.4342441715566307e-06,5.2695510203417575,0.665,0.828,0.7,8.0,2.0
0.298,0.42732110501971743,69.81110074426547,2.6889223776183175e-06,4.093687395960268e-06,1.4047650183419506e-06,5.285242747282669,0.665,0.828,0.7,8.0,2.0
0.299,0.42904274389800345,69.94202371685157,2.6340389670170407e-06,4.009699728214868e-06,1.3756607611978276e-06,5.301088538504478,0.665,0.828,0.7,8.0,2.0
0.3,0.43076684050571556,70.07321874143112,2.57983648194155e-06,3.926766311717676e-06,1.3469298297761264e-06,5.317091107519095,0.665,0.828,0.7,8.0,2.0
0.301,0.4324934018699598,70.20468671243603,2.5263125096338413e-06,3.844883150174133e-06,1.318570640540292e-06,5.333253237163929,0.665,0.828,0.7,8.0,2.0
0.302,0.43422243504802494,70.33642852841646,2.4734646093178673e-06,3.7640462059847564e-06,1.290581596666889e-06,5.3495777819279455,0.665,0.828,0.7,8.0,2.0
0.303,0.4359539471275521,70.46844509206397,2.4212903119648456e-06,3.6842513999119343e-06,1.2629610879470887e-06,5.366067670374075,0.665,0.828,0.7,8.0,2.0
0.304,0.43768794522671195,70.60073731023823,2.3697871200550237e-06,3.60549461074157e-06,1.2357074906865462e-06,5.382725907663866,0.665,0.828,0.7,8.0,2.0
0.305,0.43942443649437785,70.7333060939884,2.3189525073397635e-06,3.527771674945492e-06,1.2088191676057284e-06,5.3995555781879885,0.665,0.828,0.7,8.0,2.0
0.306,0.4411634281103051,70.86615235858199,2.2687839185983954e-06,3.4510783863361696e-06,1.1822944677377742e-06,5.416559848310117,0.665,0.828,0.7,8.0,2.0
0.307,0.44290492728530645,70.99927702352795,2.2192787693954564e-06,3.375410495722285e-06,1.1561317263268284e-06,5.433741969227802,0.665,0.828,0.7,8.0,2.0
0.308,0.4446489412614343,71.13268101260118,2.1704344458352007e-06,3.3007637105604403e-06,1.1303292647252396e-06,5.45110527995756,0.665,0.828,0.7,8.0,2.0
0.309,0.44639547731215834,71.2663652538724,2.122248304312101e-06,3.2271336946010203e-06,1.1048853902889195e-06,5.468653210450997,0.665,0.828,0.7,8.0,2.0
0.31,0.44814454274255083,71.4003306797282,2.07471767126277e-06,3.1545160675365297e-06,1.0797983962737597e-06,5.486389284846944,0.665,0.828,0.7,8.0,2.0
0.311,0.44989614488946666,71.53457822690191,2.027839842911876e-06,3.0829064046410397e-06,1.0550665617291637e-06,5.504317124869429,0.665,0.828,0.7,8.0,2.0
0.312,0.4516502911217312,71.66910883649578,1.9816120850189853e-06,3.0123002364113674e-06,1.0306881513923821e-06,5.522440453376616,0.665,0.828,0.7,8.0,2.0
0.313,0.45340698884032327,71.80392345401165,1.9360316326201994e-06,2.9426930482005994e-06,1.0066614155804e-06,5.540763098071277,0.665,0.828,0.7,8.0,2.0
0.314,0.4551662454785651,71.93902302937359,1.8910956897704812e-06,2.8740802798529747e-06,9.829845900824936e-07,5.559288995379041,0.665,0.828,0.7,8.0,2.0
0.315,0.4569280685023088,72.07440851712946,1.8468014292238213e-06,2.8064573252441766e-06,9.596558960203553e-07,5.578022194532363,0.665,0.828,0.7,8.0,2.0
0.316,0.45869246541012887,72.21008087562433,1.8031459924547069e-06,2.739819532343005e-06,9.36673539888298e-07,5.596966861684287,0.665,0.828,0.7,8.0,2.0
0.317,0.4604594437335108,72.3460410687062,1.7601264888311545e-06,2.6741622019780534e-06,9.140357131468989e-07,5.616127284610356,0.665,0.828,0.7,8.0,2.0
0.318,0.46222901103704717,72.4822900641201,1.7177399958923977e-06,2.6094805882911914e-06,8.917405923987936e-07,5.635507877110464,0.665,0.828,0.7,8.0,2.0
0.319,0.46400117491862874,72.61882883448912,1.6759835587631091e-06,2.5457698978731514e-06,8.697863391100423e-07,5.655113184031204,0.665,0.828,0.7,8.0,2.0
0.32,0.4657759430096435,72.75565835629652,1.6348541902093265e-06,2.483025289878834e-06,8.481710996695074e-07,5.674947886208704,0.665,0.828,0.7,8.0,2.0
0.321,0.46755332297517016,72.89277961175283,1.5943488697896489e-06,2.4212418747624676e-06,8.268930049728187e-07,5.695016806117813,0.665,0.828,0.7,8.0,2.0
0.322,0.4693333225141807,73.0301935869667,1.5544645441561018e-06,2.360414714767253e-06,8.059501706111513e-07,5.715324913194596,0.665,0.828,0.7,8.0,2.0
0.323,0.4711159493597367,73.16790127290929,1.5151981264819568e-06,2.3005388230832622e-06,7.853406966013055e-07,5.735877329880649,0.665,0.828,0.7,8.0,2.0
0.324,0.47290121127919454,73.30590366525095,1.4765464962383774e-06,2.241609163537898e-06,7.650626672995205e-07,5.756679337781805,0.665,0.828,0.7,8.0,2.0
0.325,0.47468911607440484,73.44420176439691,1.4385064989069266e-06,2.183620650188852e-06,7.451141512819252e-07,5.777736384169478,0.665,0.828,0.7,8.0,2.0
0.326,0.47647967158192045,73.58279657551866,1.4010749456908645e-06,2.1265681469155477e-06,7.254932012246832e-07,5.799054088811484,0.665,0.828,0.7,8.0,2.0
0.327,0.47827288567319953,73.72168910858834,1.364248613223321e-06,2.0704464670061798e-06,7.061978537828588e-07,5.820638251153138,0.665,0.828,0.7,8.0,2.0
0.328,0.480068766254816,73.86088037791207,1.3280242434054139e-06,2.015250372943092e-06,6.872261295376781e-07,5.8424948577836116,0.665,0.828,0.7,8.0,2.0
