alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B,drop
0.40700000000000003,0.6305963118395935,77.97366059581599,5.401665664118757e-07,8.172045186339076e-07,2.770379522220319e-07,7.084439275068847,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.40800000000000003,0.6326330081674906,78.1274492912837,5.190424867623635e-07,7.851546490367926e-07,2.661121622744291e-07,7.122267774323925,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.40900000000000003,0.6346731477706155,78.28160547642197,4.98445578287139e-07,7.539095660646196e-07,2.554639877774806e-07,7.160805560335553,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.41000000000000003,0.6367167423112128,78.43613055567879,4.783707810791277e-07,7.23461342672452e-07,2.450905615933243e-07,7.2000766039770046,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.41100000000000003,0.6387638035108769,78.59102594104777,4.588129799636884e-07,6.938019715751362e-07,2.349889916114478e-07,7.240106054798555,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.41200000000000003,0.6408143431509556,78.74629305198866,4.397670040028856e-07,6.64923364550212e-07,2.251563605473264e-07,7.280920317506132,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.41300000000000003,0.6428683730729566,78.90193331591837,4.2122762592387195e-07,6.36817351626404e-07,2.1558972570253203e-07,7.3225471348050455,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.41400000000000003,0.6449259051789583,79.05794816770506,4.031895616668932e-07,6.094756804541597e-07,2.0628611878726654e-07,7.365015676779022,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.41500000000000004,0.6469869514320231,79.21433905004268,3.856474698174271e-07,5.828900155011542e-07,1.9724254568372712e-07,7.408356638002824,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.41600000000000004,0.649051523856615,79.37110741343858,3.6859595108198536e-07,5.570519373146821e-07,1.8845598623269676e-07,7.452602342792728,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.417,0.651119634539021,79.52825471626795,3.52029547750218e-07,5.319529417639617e-07,1.799233940137437e-07,7.497786859565531,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.418,0.6531912956277741,79.68578242482681,3.3594274315178616e-07,5.07584439275192e-07,1.7164169612340585e-07,7.543946125235115,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.419,0.6552665193340839,79.84369201338919,3.2032996110741805e-07,4.839377540584936e-07,1.636077929510756e-07,7.591118080710858,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.42,0.6573453179322655,80.00198496425934,3.0518556537499065e-07,4.610041233280085e-07,1.5581855795301787e-07,7.639342818692106,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.421,0.6594277037601782,80.16066276783883,2.9050385908864405e-07,4.3877469651215656e-07,1.482708374235125e-07,7.688662745112597,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.422,0.661513689219662,80.31972692267213,2.7627908419443953e-07,4.1724053445936987e-07,1.4096145026493034e-07,7.739122755745261,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.423,0.6636032867769837,80.47917893551022,2.6250542087858106e-07,3.9639260863328757e-07,1.3388718775470652e-07,7.790770429702431,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
